route_id,distance_km,base_hours,rainfall_mm,wind_speed_kmh,toll_queue_m,breakdown_flag,actual_hours,is_delayed
JNPT_TO_CHAKAN,136.67,1.75,0.4,54.56,127.4,0,1.62,0
MUNDRA_TO_BHIWANDI,872.85,11.64,6.84,36.23,33.71,0,12.11,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.22,20.9,43.93,0,2.3,0
JNPT_TO_BHIWANDI,67.55,0.92,0.88,15.6,66.05,0,0.83,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.68,58.44,55.5,0,12.48,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.27,34.09,41.91,0,13.24,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.25,55.77,144.88,0,1.92,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.06,36.04,146.66,0,12.73,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.35,12.21,161.03,0,12.94,0
BHIWANDI_TO_CHAKAN,156.03,1.93,2.49,26.2,301.69,0,2.31,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.34,54.02,1.47,0,2.17,0
JNPT_TO_BHIWANDI,67.55,0.92,0.96,59.45,11.79,0,0.92,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.55,27.1,97.96,0,2.28,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.55,20.91,26.42,0,2.07,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.63,53.82,85.17,0,2.1,0
JNPT_TO_BHIWANDI,67.55,0.92,1.37,58.4,48.6,0,1.09,0
JNPT_TO_BHIWANDI,67.55,0.92,0.3,37.2,123.49,0,0.95,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.43,20.32,182.97,0,10.7,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.84,41.57,119.84,0,10.68,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.58,32.84,4.83,0,11.69,0
JNPT_TO_CHAKAN,136.67,1.75,0.35,12.53,8.31,0,1.92,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.51,13.87,11.23,0,12.46,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.76,59.4,73.52,1,5.65,1
BHIWANDI_TO_CHAKAN,156.03,1.93,0.16,39.4,147.98,0,2.16,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,3.04,12.86,30.28,0,14.23,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.8,16.93,40.37,0,12.77,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.15,36.49,0.17,0,12.23,0
JNPT_TO_BHIWANDI,67.55,0.92,1.07,16.91,150.42,0,1.08,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.11,11.81,612.77,0,2.66,1
BHIWANDI_TO_CHAKAN,156.03,1.93,1.8,26.53,160.16,0,2.26,0
JNPT_TO_BHIWANDI,67.55,0.92,1.51,44.04,25.22,0,0.91,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,7.48,42.34,28.58,0,13.79,0
JNPT_TO_CHAKAN,136.67,1.75,0.98,55.41,213.7,0,1.93,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.02,31.13,282.84,0,15.54,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.46,52.98,140.13,0,1.95,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.94,11.54,7.39,0,12.62,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.79,17.38,84.01,0,1.84,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.47,27.1,197.39,0,2.05,0
JNPT_TO_BHIWANDI,67.55,0.92,0.1,39.12,208.55,0,1.03,0
JNPT_TO_BHIWANDI,67.55,0.92,0.13,25.94,50.94,0,0.89,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.06,19.89,302.17,0,2.4,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.02,14.85,42.42,0,15.83,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.74,26.55,55.03,0,13.47,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.31,20.06,41.29,0,13.77,0
JNPT_TO_CHAKAN,136.67,1.75,1.45,36.73,127.78,0,1.64,0
JNPT_TO_CHAKAN,136.67,1.75,1.76,55.1,111.11,0,1.99,0
JNPT_TO_CHAKAN,136.67,1.75,0.05,33.13,68.83,0,1.96,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.87,57.32,4.32,0,12.31,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.35,50.86,65.01,0,12.3,0
JNPT_TO_CHAKAN,136.67,1.75,1.63,33.64,35.7,0,2.02,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.78,52.27,57.75,0,10.87,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.61,25.11,16.71,0,2.12,0
JNPT_TO_BHIWANDI,67.55,0.92,1.79,48.43,205.27,0,0.98,0
JNPT_TO_BHIWANDI,67.55,0.92,1.01,25.52,162.84,0,1.04,0
JNPT_TO_CHAKAN,136.67,1.75,0.32,55.32,169.53,0,1.91,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.47,35.96,4.53,0,2.06,0
JNPT_TO_BHIWANDI,67.55,0.92,1.53,58.34,226.81,0,0.95,0
JNPT_TO_BHIWANDI,67.55,0.92,0.65,42.77,11.11,0,0.92,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.31,39.7,116.44,0,11.39,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.61,26.43,79.69,0,13.15,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.12,11.18,16.56,0,13.01,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.78,24.49,54.71,0,2.12,0
JNPT_TO_CHAKAN,136.67,1.75,1.68,11.8,61.98,0,2.06,0
JNPT_TO_CHAKAN,136.67,1.75,5.92,53.86,9.0,0,2.0,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.51,13.59,369.75,0,11.51,0
JNPT_TO_CHAKAN,136.67,1.75,0.28,47.7,81.72,0,1.96,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.52,42.17,282.71,0,11.55,0
MUNDRA_TO_BHIWANDI,872.85,11.64,4.07,56.1,63.06,0,13.61,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.49,46.07,61.86,0,15.56,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.25,20.89,183.44,0,13.27,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.54,14.85,258.57,0,11.96,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.49,49.06,27.43,0,1.88,0
MUNDRA_TO_BHIWANDI,872.85,11.64,2.0,39.51,152.4,0,12.79,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.9,42.08,64.3,0,11.9,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.14,57.6,198.85,0,11.7,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.2,10.81,102.25,0,1.87,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.03,17.03,175.51,0,1.8,0
MUNDRA_TO_BHIWANDI,872.85,11.64,4.1,27.38,212.88,0,12.96,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.44,31.66,201.46,0,1.94,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.95,42.76,258.17,0,1.88,0
BHIWANDI_TO_CHAKAN,156.03,1.93,17.21,44.57,1085.33,0,4.72,1
MUNDRA_TO_BHIWANDI,872.85,11.64,10.88,26.27,251.75,0,11.85,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.63,28.08,106.55,0,2.13,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.5,37.44,140.3,0,10.9,0
JNPT_TO_BHIWANDI,67.55,0.92,1.19,22.12,48.3,0,0.91,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.1,50.06,60.7,0,1.82,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.58,20.1,22.9,0,1.86,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.37,10.16,7.6,0,1.75,0
JNPT_TO_BHIWANDI,67.55,0.92,3.51,42.02,129.57,0,1.06,0
MUNDRA_TO_BHIWANDI,872.85,11.64,4.85,15.68,19.16,0,12.55,0
JNPT_TO_BHIWANDI,67.55,0.92,2.69,33.31,67.14,0,0.86,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,5.37,58.92,53.72,0,12.99,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.52,13.24,107.52,0,2.16,0
JNPT_TO_CHAKAN,136.67,1.75,2.67,40.08,184.76,0,1.71,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.98,31.45,116.44,0,12.18,0
JNPT_TO_BHIWANDI,67.55,0.92,1.41,57.29,64.29,0,0.84,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.16,39.38,49.61,0,2.23,0
JNPT_TO_CHAKAN,136.67,1.75,1.63,25.56,159.49,0,1.94,0
JNPT_TO_BHIWANDI,67.55,0.92,0.55,16.55,124.59,0,0.83,0
MUNDRA_TO_BHIWANDI,872.85,11.64,9.53,29.57,97.74,0,13.49,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.49,13.74,21.27,0,2.24,0
JNPT_TO_BHIWANDI,67.55,0.92,0.86,43.54,5.49,0,0.97,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.21,28.02,15.74,0,2.1,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.46,46.93,136.76,0,13.23,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.87,24.49,128.54,0,2.01,0
JNPT_TO_CHAKAN,136.67,1.75,0.26,33.05,25.94,0,1.92,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.55,26.16,9.27,0,2.18,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.94,20.59,68.15,1,19.43,1
MUNDRA_TO_BHIWANDI,872.85,11.64,5.85,40.72,132.74,0,13.31,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.41,47.55,403.48,0,14.15,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.36,56.15,20.49,0,2.12,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.98,37.75,56.33,0,12.41,0
JNPT_TO_BHIWANDI,67.55,0.92,8.38,15.74,95.1,0,1.06,0
JNPT_TO_CHAKAN,136.67,1.75,0.63,42.4,33.75,0,1.91,0
JNPT_TO_BHIWANDI,67.55,0.92,1.86,14.96,25.38,0,0.94,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,10.19,25.84,79.41,0,12.79,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.56,47.03,164.04,0,2.24,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.49,46.69,265.34,0,11.16,0
BHIWANDI_TO_CHAKAN,156.03,1.93,7.01,48.77,5.58,0,2.19,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.68,52.99,267.47,0,12.33,0
JNPT_TO_CHAKAN,136.67,1.75,0.1,48.56,49.26,0,1.93,0
JNPT_TO_BHIWANDI,67.55,0.92,0.25,12.36,60.93,0,1.04,0
JNPT_TO_CHAKAN,136.67,1.75,0.08,45.28,250.79,0,1.78,0
JNPT_TO_CHAKAN,136.67,1.75,5.75,17.3,35.54,0,1.98,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.9,42.92,27.3,0,13.24,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.17,17.76,187.47,0,13.35,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.32,38.25,101.15,0,14.49,0
JNPT_TO_CHAKAN,136.67,1.75,6.42,27.19,61.3,0,1.82,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.2,44.83,29.22,0,12.57,0
JNPT_TO_BHIWANDI,67.55,0.92,1.59,15.59,10.53,0,0.85,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.92,39.11,163.09,0,1.83,0
JNPT_TO_BHIWANDI,67.55,0.92,1.97,50.62,306.6,0,1.14,0
JNPT_TO_CHAKAN,136.67,1.75,0.22,25.74,1.52,0,1.69,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.26,25.17,4.64,0,2.23,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.62,58.68,34.87,0,12.79,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.86,21.52,11.44,0,14.72,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.53,15.71,21.6,0,15.38,0
JNPT_TO_CHAKAN,136.67,1.75,0.14,44.3,195.96,0,1.9,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.39,24.92,137.57,0,11.47,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.91,37.88,174.56,0,11.96,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.09,54.85,74.11,0,14.5,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.3,21.81,40.77,0,1.88,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.97,50.37,160.23,0,1.85,0
JNPT_TO_CHAKAN,136.67,1.75,1.04,15.48,216.94,0,1.76,0
JNPT_TO_BHIWANDI,67.55,0.92,0.65,37.47,192.56,0,1.04,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.77,57.01,55.96,0,14.91,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.48,29.8,107.92,0,11.85,0
JNPT_TO_CHAKAN,136.67,1.75,1.97,22.19,100.28,0,2.05,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.19,46.29,225.61,0,14.15,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.74,50.99,34.31,1,7.09,1
JNPT_TO_CHAKAN,136.67,1.75,2.37,58.82,24.68,0,2.08,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.06,52.36,70.22,0,13.47,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.82,56.95,21.38,0,15.82,0
JNPT_TO_CHAKAN,136.67,1.75,1.93,44.67,89.34,0,1.6,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.79,53.36,34.66,0,13.89,0
JNPT_TO_CHAKAN,136.67,1.75,0.21,34.38,38.29,0,1.91,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.5,19.64,85.9,0,13.53,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.12,59.74,53.24,0,15.44,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.52,51.12,38.82,0,15.6,0
JNPT_TO_CHAKAN,136.67,1.75,0.13,32.29,29.84,0,1.67,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.92,16.84,68.54,0,2.3,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.68,21.97,172.04,0,11.36,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,16.16,50.86,51.46,0,15.67,0
JNPT_TO_BHIWANDI,67.55,0.92,0.05,32.43,182.64,0,1.05,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.59,52.49,39.94,0,11.4,0
JNPT_TO_BHIWANDI,67.55,0.92,10.96,12.94,8.22,0,0.96,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.85,23.43,165.06,0,15.2,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.29,46.1,2.85,0,11.79,0
MUNDRA_TO_BHIWANDI,872.85,11.64,4.09,23.38,99.09,0,13.82,0
JNPT_TO_BHIWANDI,67.55,0.92,1.33,33.56,12.17,0,1.05,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.06,55.17,12.59,0,1.74,0
JNPT_TO_BHIWANDI,67.55,0.92,1.16,18.9,172.43,0,0.87,0
JNPT_TO_BHIWANDI,67.55,0.92,0.71,58.88,47.54,0,0.95,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.23,37.4,158.13,0,2.02,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.15,20.7,126.64,0,15.06,0
JNPT_TO_CHAKAN,136.67,1.75,0.33,55.82,23.82,0,1.6,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.9,42.35,8.16,0,14.11,0
JNPT_TO_CHAKAN,136.67,1.75,0.44,25.06,69.05,0,2.06,0
JNPT_TO_CHAKAN,136.67,1.75,1.85,45.56,217.0,0,1.91,0
JNPT_TO_CHAKAN,136.67,1.75,1.88,30.69,78.47,0,1.59,0
MUNDRA_TO_BHIWANDI,872.85,11.64,2.0,37.3,9.38,0,10.76,0
JNPT_TO_CHAKAN,136.67,1.75,6.09,38.89,46.96,0,2.08,0
JNPT_TO_CHAKAN,136.67,1.75,1.47,19.13,51.14,0,2.0,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.18,42.82,106.77,0,1.89,0
JNPT_TO_BHIWANDI,67.55,0.92,1.24,49.39,58.25,0,0.96,0
JNPT_TO_CHAKAN,136.67,1.75,1.46,51.12,172.31,0,1.81,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.12,10.15,16.31,0,13.81,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.39,53.19,170.43,0,12.52,0
JNPT_TO_CHAKAN,136.67,1.75,0.79,31.75,91.25,0,2.03,0
JNPT_TO_BHIWANDI,67.55,0.92,0.8,27.42,13.89,0,1.02,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.05,50.97,13.18,0,10.59,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.76,57.66,188.87,0,13.08,0
JNPT_TO_CHAKAN,136.67,1.75,5.64,46.43,73.19,0,1.6,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.65,57.89,210.18,0,12.3,0
JNPT_TO_CHAKAN,136.67,1.75,0.99,22.69,3.54,0,1.68,0
JNPT_TO_CHAKAN,136.67,1.75,0.26,27.38,3.85,0,1.63,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.06,30.93,465.47,0,15.65,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.55,28.75,37.39,0,13.98,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,5.31,43.81,21.04,0,15.69,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.81,51.43,128.51,0,13.01,0
JNPT_TO_CHAKAN,136.67,1.75,0.86,39.65,72.02,0,1.6,0
JNPT_TO_BHIWANDI,67.55,0.92,0.48,36.5,100.96,0,0.97,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.08,37.3,52.0,0,12.14,0
JNPT_TO_CHAKAN,136.67,1.75,1.4,18.3,29.47,1,5.62,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.46,20.67,47.85,0,12.33,0
JNPT_TO_CHAKAN,136.67,1.75,0.36,51.35,50.59,0,1.61,0
JNPT_TO_BHIWANDI,67.55,0.92,3.05,17.4,150.66,0,1.05,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.75,25.87,94.22,0,2.14,0
JNPT_TO_BHIWANDI,67.55,0.92,0.71,16.87,66.5,0,1.01,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.78,11.4,92.01,0,15.68,0
JNPT_TO_CHAKAN,136.67,1.75,5.72,44.08,18.79,0,1.79,0
JNPT_TO_BHIWANDI,67.55,0.92,1.85,39.78,34.01,0,0.83,0
JNPT_TO_BHIWANDI,67.55,0.92,11.12,45.2,62.53,0,1.07,0
JNPT_TO_CHAKAN,136.67,1.75,1.83,44.22,121.91,0,1.93,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.49,50.56,11.37,0,12.53,0
JNPT_TO_CHAKAN,136.67,1.75,0.58,23.88,115.24,0,1.86,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.59,20.0,251.04,0,15.02,0
MUNDRA_TO_BHIWANDI,872.85,11.64,2.18,30.6,33.21,0,12.42,0
JNPT_TO_CHAKAN,136.67,1.75,0.91,27.63,20.57,0,1.79,0
MUNDRA_TO_BHIWANDI,872.85,11.64,15.5,35.63,6.86,0,15.24,1
JNPT_TO_CHAKAN,136.67,1.75,0.26,57.13,4.47,0,1.68,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.45,27.02,16.09,1,9.1,1
MUNDRA_TO_BHIWANDI,872.85,11.64,0.5,42.83,95.57,0,11.13,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.3,32.99,9.19,0,1.98,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.48,51.78,132.05,0,11.44,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.64,28.77,174.92,0,15.02,0
JNPT_TO_BHIWANDI,67.55,0.92,1.35,18.6,66.18,0,0.96,0
JNPT_TO_BHIWANDI,67.55,0.92,1.31,31.67,52.11,0,0.84,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.34,34.06,129.63,0,13.8,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.76,52.91,47.61,0,2.0,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.75,51.85,89.97,0,2.27,0
JNPT_TO_BHIWANDI,67.55,0.92,1.37,28.25,131.46,0,0.83,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.85,45.37,31.08,0,2.2,0
JNPT_TO_BHIWANDI,67.55,0.92,0.39,27.65,4.68,0,0.96,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.38,25.2,131.04,0,15.82,0
JNPT_TO_BHIWANDI,67.55,0.92,1.72,22.71,116.38,0,0.84,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.3,54.56,69.99,0,11.25,0
JNPT_TO_CHAKAN,136.67,1.75,1.01,21.57,168.16,0,1.73,0
JNPT_TO_BHIWANDI,67.55,0.92,1.84,19.04,7.98,0,0.91,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.03,12.73,34.87,0,2.03,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.3,10.64,34.24,0,15.62,0
JNPT_TO_CHAKAN,136.67,1.75,0.8,48.71,23.06,0,2.02,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.87,24.83,20.99,0,12.59,0
JNPT_TO_BHIWANDI,67.55,0.92,0.0,54.18,16.4,0,0.9,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.63,46.28,13.83,1,18.43,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,6.42,31.31,6.43,0,12.35,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.83,26.16,143.46,0,13.11,0
JNPT_TO_BHIWANDI,67.55,0.92,1.74,27.9,63.81,0,1.1,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.94,28.81,79.63,0,2.3,0
JNPT_TO_BHIWANDI,67.55,0.92,1.12,52.85,144.5,0,0.99,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.29,52.64,50.5,0,12.53,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.85,30.08,27.52,0,11.05,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.95,43.61,20.59,0,1.97,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,11.98,11.44,170.77,0,15.19,0
JNPT_TO_CHAKAN,136.67,1.75,1.78,19.13,32.46,0,1.8,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.37,56.04,0.59,0,14.86,0
JNPT_TO_CHAKAN,136.67,1.75,0.94,44.04,76.7,0,2.04,0
JNPT_TO_BHIWANDI,67.55,0.92,0.06,11.37,116.72,0,1.06,0
JNPT_TO_BHIWANDI,67.55,0.92,1.37,40.91,85.08,0,1.05,0
JNPT_TO_CHAKAN,136.67,1.75,0.83,46.57,43.35,0,1.73,0
JNPT_TO_BHIWANDI,67.55,0.92,5.84,25.18,83.22,0,1.07,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.47,30.78,89.65,0,11.32,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.25,13.69,155.48,0,2.17,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.17,48.26,163.81,0,15.77,0
JNPT_TO_BHIWANDI,67.55,0.92,0.74,25.79,31.7,0,1.09,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.29,40.5,31.6,0,13.13,0
JNPT_TO_CHAKAN,136.67,1.75,1.54,38.56,30.32,0,1.72,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.8,49.14,13.04,0,1.91,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.25,20.26,0.81,0,13.82,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.74,36.3,5.39,0,10.87,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.33,50.08,61.85,0,1.84,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.58,25.98,52.48,0,15.19,0
JNPT_TO_BHIWANDI,67.55,0.92,0.42,15.07,95.47,0,0.86,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.88,39.9,28.65,0,1.91,0
JNPT_TO_CHAKAN,136.67,1.75,0.7,31.02,1.84,0,2.1,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.88,45.87,57.69,0,10.55,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.07,16.23,245.0,0,1.9,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.48,31.67,42.83,0,12.51,0
JNPT_TO_CHAKAN,136.67,1.75,1.69,46.83,30.99,0,1.63,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.3,35.52,158.97,0,1.74,0
JNPT_TO_BHIWANDI,67.55,0.92,1.34,25.32,149.38,0,0.9,0
JNPT_TO_CHAKAN,136.67,1.75,1.86,18.23,18.82,0,1.76,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.57,43.95,50.15,0,2.15,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.94,50.79,27.69,0,1.77,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.15,52.92,94.48,0,1.75,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.03,46.18,54.94,0,13.26,0
JNPT_TO_BHIWANDI,67.55,0.92,0.67,23.2,0.64,0,1.1,0
JNPT_TO_CHAKAN,136.67,1.75,1.58,44.55,76.44,0,1.58,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.44,31.29,130.34,0,13.16,0
JNPT_TO_BHIWANDI,67.55,0.92,0.63,41.28,27.74,0,1.01,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.01,47.98,12.58,0,13.82,0
JNPT_TO_CHAKAN,136.67,1.75,0.97,46.31,50.35,0,1.72,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.16,39.23,87.01,0,14.66,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,12.86,56.96,28.1,0,14.0,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.9,27.89,39.83,0,2.11,0
JNPT_TO_CHAKAN,136.67,1.75,0.55,22.41,17.5,0,2.03,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.52,10.57,140.13,0,15.58,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.26,19.25,11.62,0,12.62,0
JNPT_TO_CHAKAN,136.67,1.75,1.93,55.78,253.69,0,1.7,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.43,36.05,135.98,0,1.89,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.65,51.79,88.85,0,1.92,0
